RunID,1,2,3
14100,5,2,0
14101,0,2,6
14102,20,13,8
14103,4,3,1
14104,12,10,12
14105,6,8,1
14106,3,5,4
14108,10,4,1
14109,2,1,16
14110,8,9,14
14111,15,10,5
14112,7,7,6
14113,9,0,0
14114,1,1,0
14115,6,1,0
14116,15,9,5
14117,5,5,0
14118,9,0,0
14119,2,2,14
14120,5,2,0
14121,7,8,9
14122,16,5,3
14123,5,3,9
14124,6,2,6
14125,4,0,6
14126,5,5,8
14127,7,7,2
14128,12,10,10
14129,3,0,0
14130,1,3,13
14131,24,4,2
14132,23,19,2
14133,15,6,12
14134,14,5,11
14135,18,17,10
14136,13,5,1
14137,8,6,14
14138,8,7,9
14139,2,0,0
14140,19,4,13
14141,6,6,4
14142,4,1,0
14143,6,6,3
14145,20,10,2
14146,5,2,15
14147,14,10,6
14148,12,3,5
14149,7,7,4
14150,6,1,16
14151,3,0,0
14152,5,5,15
14153,11,3,14
14154,6,0,0
14156,15,8,8
14157,7,6,8
14158,4,2,10
14159,15,6,11
14160,6,6,2
14161,6,5,9
14162,7,4,8
14163,10,5,3
14164,8,4,9
14165,18,16,3
14166,18,19,16
14167,7,7,7
14169,5,9,6
14170,17,19,24
14171,14,17,28
14172,5,1,0
14173,16,6,3
14174,5,6,3
14175,0,0,0
14176,3,3,4
14177,12,12,9
14178,15,23,2
14179,3,2,4
14182,12,3,0
14183,2,1,7
14184,1,2,9
14185,12,15,13
14186,12,3,1
14187,10,1,2
14188,10,7,9
14189,8,2,2
14190,2,0,0
14191,1,0,0
14192,10,16,2
14193,12,8,7
14194,5,2,6
14195,10,3,3
14196,10,9,10
14197,8,0,0
14199,4,2,0
14200,1,0,2
14201,6,3,3
14202,9,13,0
14203,6,8,9
14204,15,14,12
14205,2,5,3
14206,6,4,5
14207,15,9,6
14208,22,14,18
14209,22,4,12
14210,9,5,11
14211,6,2,11
14212,19,5,1
14213,3,11,4
14214,5,6,6
14215,9,3,6
14216,8,6,1
14217,16,3,0
14218,10,3,0
14219,5,4,3
14220,0,6,8
14221,0,8,10
14222,3,1,2
14223,11,3,0
14224,2,8,0
14225,7,6,0
14226,6,8,3
14228,3,1,1
14229,1,1,9
14230,6,1,0
14231,4,3,18
14232,5,4,15
14233,7,2,0
14234,11,0,0
14235,15,6,9
14236,3,5,16
14237,4,5,19
14238,22,1,0
14239,11,3,1
14240,3,2,2
14241,13,9,8
14245,6,1,2
14246,12,4,7
14247,3,2,4
14248,4,8,7
14249,16,2,0
14250,11,5,1
14251,11,8,1
14252,15,5,0
14253,2,9,1
14254,9,8,0
14255,10,8,7
14257,5,2,1
14258,1,0,2
14259,6,0,4
14260,6,5,9
14261,16,9,18
14262,6,6,6
14263,5,5,13
14264,17,14,13
14265,7,18,11
14266,13,3,11
14267,8,1,3
14268,6,4,13
14269,22,3,1
14270,24,0,0
14271,16,6,13
14272,5,2,2
14273,15,7,1
14274,3,3,5
14275,7,2,5
14276,7,10,0
14277,10,5,0
14278,13,4,1
14279,6,1,8
14280,11,3,1
14281,11,6,11
14282,6,15,5
14283,4,7,6
14284,8,3,4
14285,10,5,4
14286,13,1,2
14287,2,0,0
14288,3,10,5
14289,1,0,0
14290,0,0,7
14291,2,0,0
14294,6,8,8
14295,10,2,2
14296,4,1,5
14297,5,3,8
14298,8,4,6
14299,4,1,4
14300,11,2,1
14301,12,4,13
14302,9,0,0
14303,0,5,7
14304,2,7,5
14305,7,2,2
14306,1,3,1
14307,11,8,1
14308,6,3,4
14309,1,3,7
14310,2,1,8
14311,11,4,2
14312,0,2,6
14316,0,2,2
14317,3,0,2
14318,0,3,1
14319,13,9,10
14320,4,3,10
14321,4,0,9
14322,10,3,4
14323,5,4,2
14324,5,4,13
14325,22,4,1
14326,9,4,0
14327,10,10,2
14328,10,4,10
14330,2,0,0
14331,4,1,0
14332,4,1,0
14333,16,6,9
14334,21,8,5
14335,21,7,0
14336,6,4,5
14337,9,3,4
14338,5,2,9
14339,1,4,12
14340,4,4,5
14341,13,1,4
14342,7,8,2
14343,3,0,0
14344,3,0,0
14345,7,1,3
14346,10,1,3
14348,2,3,2
14349,10,4,8
14353,12,6,9
14354,12,2,4
14355,8,7,3
14356,6,4,3
14357,11,1,0
14358,10,3,0
14359,1,4,4
14360,14,7,5
14361,6,1,1
14362,2,2,6
14363,1,2,2
14364,8,5,5
14365,10,0,5
14366,8,0,5
14367,5,2,2
14368,3,5,3
14369,16,6,3
14370,1,2,2
14371,13,2,9
14372,6,0,10
14373,22,8,14
14375,0,2,8
14376,0,0,6
14377,8,1,4
14378,5,3,8
14379,27,11,0
14380,14,2,6
14381,10,0,8
14382,11,2,1
14383,8,4,7
14384,3,1,2
14385,1,1,3
14386,1,0,3
14387,3,1,2
14388,0,2,8
14389,4,1,0
14390,5,0,0
14391,4,3,4
14392,3,6,8
14393,8,3,22
14394,6,4,11
14395,7,4,1
14396,10,8,3
14397,1,0,0
14398,9,1,0
14399,3,3,2
14400,6,13,11
14402,6,16,1
14403,10,1,1
14404,0,0,1
14405,2,2,2
14406,6,4,0
14407,9,6,1
14408,14,5,11
14409,4,0,2
14410,2,1,5
14411,2,4,7
14412,6,2,7
14413,10,6,4
14414,1,1,5
14415,7,2,0
14416,4,2,4
14417,13,11,2
14418,6,0,1
14419,0,1,3
14420,2,1,2
14422,4,0,0
14424,0,1,3
14425,12,8,8
14426,6,6,1
14427,5,9,4
14428,35,3,0
14429,10,3,9
14430,11,5,2
14431,5,2,0
14432,12,13,14
14433,8,1,1
14434,5,1,8
14435,12,1,10
14436,6,4,9
14437,15,4,6
14438,5,4,1
14439,3,0,0
14440,13,0,1
14441,14,4,3
14442,2,6,1
14443,5,1,0
14444,0,0,0
14445,9,7,5
14446,0,0,2
14447,9,4,1
14448,10,5,3
14449,4,7,9
14450,8,4,9
14451,11,3,6
14452,8,4,0
14453,1,1,7
14454,2,2,6
14455,5,0,0
14456,4,4,0
14457,7,3,9
14458,8,5,14
14459,5,7,4
14460,14,3,2
14461,3,2,3
14462,8,4,1
14463,10,4,0
14464,6,3,13
14465,3,2,0
14466,7,6,10
14467,5,8,3
14469,7,3,1
14470,0,0,0
14471,14,7,4
14472,7,6,4
14473,9,2,7
14474,8,4,14
14476,9,7,1
14477,5,7,4
14478,1,2,8
14479,13,11,4
14480,2,4,1
14481,2,10,5
14482,4,5,3
14483,5,5,4
14484,3,0,0
14485,9,1,16
14486,9,13,4
14487,15,2,5
14488,6,2,1
14489,7,5,0
14490,13,2,0
14491,9,9,9
14492,1,2,1
14493,3,0,0
14494,5,3,3
14495,3,0,1
14496,3,8,17
14497,5,5,0
14498,1,3,4
14499,10,2,4
14500,18,7,3
14501,5,7,0
14502,6,1,0
14503,11,3,7
14504,4,2,0
14505,1,0,0
14506,4,4,7
14507,6,10,7
14508,10,8,5
14509,15,8,4
14510,8,11,4
14511,2,3,0
14512,3,0,0
14513,1,8,0
14514,6,9,8
14515,18,0,0
14516,12,0,0
14517,5,3,1
14518,0,2,15
14519,6,4,3
14520,8,1,7
14523,5,4,6
14524,11,2,0
14525,13,6,5
14526,7,1,0
14527,12,5,9
14528,14,8,4
14529,12,9,6
14530,3,0,0
14531,11,3,3
14532,3,8,4
14533,4,2,1
14534,0,4,10
14535,5,5,12
14536,2,5,0
14537,4,1,4
14538,0,1,6
14539,15,2,0
14541,7,3,6
14542,4,2,7
14544,10,0,0
14548,3,0,4
14549,10,1,11
14550,9,2,7
14551,1,1,8
14552,8,4,10
14553,9,5,5
14554,9,0,0
14555,4,1,0
14556,5,1,3
14557,2,5,10
14558,3,2,0
14559,2,0,0
14560,2,3,4
14563,7,3,5
14564,7,5,3
14565,1,0,0
14569,3,2,0
14570,0,2,3
14571,1,6,2
14575,0,4,5
14576,3,8,0
14577,12,1,2
14578,5,4,7
14579,3,2,6
14580,23,5,9
14581,12,0,1
14582,6,4,0
14583,12,6,3
14584,6,6,0
14585,3,6,2
14586,1,1,8
14587,3,7,9
14588,8,3,3
14589,2,2,7
14590,1,0,9
14591,0,1,0
14592,4,7,2
14593,2,2,7
14594,3,5,0
14595,6,4,0
14596,2,0,0
14597,3,0,0
14598,13,6,3
14599,9,12,1
14600,5,10,4
14601,10,6,1
14602,7,2,0
14604,3,0,1
14605,2,2,0
14606,1,2,0
14607,8,6,2
14608,3,0,1
14609,2,2,6
14610,1,5,1
14611,3,6,0
14612,13,2,13
14613,2,4,8
14614,9,0,0
14615,4,2,5
14616,2,9,10
14617,3,2,0
14618,4,0,0
14619,20,8,3
14620,7,7,5
14621,2,0,0
14622,1,8,1
14623,10,6,1
14624,3,2,4
14625,5,2,2
14626,4,4,1
14629,10,5,1
14630,6,3,7
14631,1,0,0
14632,2,2,0
14636,4,0,1
14637,0,0,0
14639,9,2,1
14640,8,6,3
14641,1,1,7
14642,4,6,3
14643,2,2,0
14644,3,2,4
14645,6,1,1
14646,13,5,1
14647,5,3,2
14648,3,2,4
14649,5,1,1
14650,3,0,0
14651,4,3,2
14652,11,9,2
14653,10,6,1
14654,9,6,0
14655,2,0,9
14657,7,4,6
14658,11,7,0
14659,4,6,1
14660,4,5,0
14661,10,3,0
14662,2,4,8
14663,4,2,1
14664,5,2,5
14665,6,2,11
14666,0,0,16
14667,9,0,15
14668,11,0,2
14669,10,6,4
14670,2,5,1
14671,7,2,2
14672,3,0,0
14673,1,0,0
14674,2,0,6
14679,9,4,1
14680,12,4,7
14681,13,7,6
14682,6,4,2
14683,7,8,0
14684,11,0,0
14685,8,5,7
14686,5,0,0
14687,2,0,12
14688,2,1,4
14689,2,3,9
14690,8,3,8
14691,7,2,5
14692,0,2,5
14693,4,1,6
14694,9,2,3
14695,2,7,0
14696,5,3,2
14697,11,5,4
14698,8,6,7
14699,2,1,5
14700,10,8,1
14701,6,2,7
14702,8,3,2
14703,9,0,1
14704,2,0,11
14705,6,2,7
14706,9,13,1
14707,17,13,0
14708,7,6,9
14709,1,7,7
14710,1,1,0
14711,12,8,12
14712,9,4,8
14713,3,0,0
14714,8,11,16
14715,9,9,6
14716,7,3,15
14717,12,6,5
14718,5,4,6
14719,3,3,7
14720,12,2,7
14721,1,9,4
14722,6,3,0
14723,9,7,2
14724,3,0,0
14725,10,6,2
14726,3,2,14
14727,5,0,10
14728,1,7,7
14729,8,4,1
14730,4,9,18
14731,2,4,12
14733,1,2,11
14734,6,7,2
14735,2,3,0
14745,1,3,11
14746,3,1,9
14747,9,3,0
14748,4,3,1
14749,1,1,9
14750,8,4,0
14753,6,1,8
14754,7,2,0
14755,28,0,0
14756,8,2,1
14757,10,7,16
14758,3,5,0
14759,3,3,0
14760,8,4,0
14761,9,8,0
14762,1,5,2
14763,2,1,0
14764,6,0,0
14765,7,1,0
14766,0,1,6
14767,1,0,0
14768,6,3,8
14769,14,0,0
14770,12,4,0
14771,12,4,0
14772,2,0,8
14773,10,0,0
14774,9,7,3
14775,9,8,8
14779,2,0,18
14780,4,5,3
14781,3,3,1
14782,3,2,2
14783,7,7,6
14784,3,4,5
14785,0,2,8
14786,10,5,6
14787,7,4,5
14788,4,0,0
14789,4,0,4
14790,4,3,8
14791,6,6,4
14792,4,3,3
14793,4,6,4
14794,7,3,11
14795,0,5,8
14796,6,6,10
14797,5,3,12
14798,6,5,9
14799,11,3,6
14800,6,4,9
14801,1,0,0
14802,9,1,3
14803,1,6,0
14804,2,4,9
14805,9,4,0
14806,12,9,1
14807,5,2,0
14808,20,2,0
14809,10,5,0
14810,8,6,0
14811,10,5,8
14812,11,3,1
14813,12,10,9
14814,15,4,12
14815,3,0,9
14816,6,5,8
14817,12,3,8
14818,10,0,0
14819,3,0,1
14820,3,0,0
14821,5,0,8
14822,6,1,0
14823,2,8,4
14825,3,7,2
14826,5,4,0
14827,5,0,0
14828,4,0,11
14830,3,4,5
14831,12,2,3
14832,0,0,2
14833,24,7,12
14834,16,4,9
14835,22,7,7
14837,15,10,7
14843,1,3,5
14844,10,4,0
14845,2,0,0
14846,0,2,17
14847,4,3,7
14848,3,1,11
14849,7,1,3
14850,7,0,4
14851,15,0,9
14852,5,2,10
14853,7,7,3
14854,5,0,15
14856,4,3,5
14857,5,4,7
14858,2,2,3
14860,9,4,3
14861,5,2,2
14862,2,3,10
14863,6,9,13
14864,13,2,15
14865,11,3,4
14866,10,6,4
14867,7,4,11
14868,5,15,7
14869,11,3,7
14870,16,9,9
14871,1,5,1
14872,3,1,3
14873,15,1,8
14874,10,6,5
14875,9,2,3
14876,2,1,10
14877,2,4,2
14878,15,3,5
14879,12,0,0
14880,2,7,0
14881,7,12,22
14882,19,28,33
14884,2,4,1
14885,6,0,3
14886,4,3,1
14894,9,5,0
14895,25,10,4
14896,3,8,3
14897,9,2,0
14898,17,15,12
14903,4,6,0
14904,0,0,2
14905,1,3,0
14907,15,5,1
14908,14,6,10
14909,0,1,0
14910,6,4,0
14911,0,1,7
14912,8,0,0
14913,11,1,6
14914,9,3,0
14915,4,5,18
14916,1,1,5
14917,2,2,9
14918,9,3,8
14919,8,2,4
14920,1,2,5
14921,3,3,11
14922,18,7,10
14923,13,12,19
14924,14,3,0
14926,17,8,22
14928,21,12,18
14929,12,11,10
14930,21,5,10
14931,7,0,2
14932,0,0,0
14933,7,5,1
14934,7,6,17
14935,6,4,1
14939,6,8,8
14940,12,4,1
14941,2,2,5
14942,1,1,4
14944,9,10,1
14945,15,16,1
14946,6,10,10
14948,12,4,5
14949,5,6,1
14950,7,4,4
14951,13,11,9
14952,1,1,3
14953,2,1,0
14954,10,13,2
14955,11,4,0
14956,5,2,3
14957,2,4,0
14958,7,4,3
14959,1,0,0
14960,9,3,2
14961,9,4,3
14962,6,7,0
14963,8,7,3
14964,4,3,0
14965,17,5,0
14966,7,9,3
14967,0,0,0
14968,1,3,1
14969,10,8,16
14970,0,1,1
14971,3,11,6
14972,14,7,6
14973,8,7,8
14974,3,0,0
14975,4,1,1
14976,3,2,2
14978,7,5,2
14979,6,3,10
14980,7,1,3
14981,7,6,5
14982,0,0,1
14983,7,2,7
14984,3,7,4
14985,8,6,1
14986,7,3,13
14987,2,8,9
14988,9,1,0
14989,14,6,11
14990,16,8,1
14991,2,9,22
14992,7,2,1
14993,17,4,7
14994,5,1,2
14995,0,0,6
14996,1,6,0
14997,4,2,12
14998,6,4,4
14999,18,14,1
15000,14,2,0
15001,0,3,5
15002,2,2,1
15003,13,8,16
15004,5,5,8
15005,7,5,2
15006,4,0,0
15007,1,2,5
15008,2,4,3
15009,5,3,1
15012,8,3,0
15013,1,0,2
15014,0,1,0
15015,4,1,0
15016,1,2,2
15017,7,6,11
15018,14,4,3
15019,3,1,9
15020,23,4,3
15021,6,6,2
15022,19,6,1
15023,15,13,1
15024,12,14,19
15025,4,3,6
15026,0,0,0
15027,15,1,7
15031,8,9,5
15034,10,2,7
15035,7,0,0
15036,12,5,2
15037,6,0,0
15038,7,2,2
15039,11,2,1
15040,8,3,5
15041,7,9,2
15042,4,11,6
15044,3,5,6
15045,11,14,7
15046,4,12,6
15047,6,3,4
15048,10,7,8
15049,0,1,8
15050,5,5,7
15051,4,5,4
15052,12,3,2
15053,10,11,4
15054,10,2,7
15055,7,5,7
15056,1,2,4
15057,6,1,0
15058,8,5,1
15059,0,0,10
15060,2,3,1
15061,5,1,0
15062,6,9,6
15063,22,10,0
15064,5,7,5
15065,11,2,7
15066,11,2,6
15067,16,5,4
15068,12,11,2
15069,9,4,1
15070,0,0,0
15071,1,5,1
15072,2,0,0
15073,1,0,0
15074,0,0,0
15075,4,3,4
15076,6,7,0
15077,2,4,0
15078,7,10,1
15079,2,3,0
15080,6,3,15
15081,13,3,6
15082,9,5,18
15083,12,5,15
15084,8,4,1
15085,4,0,9
15086,4,5,3
15087,0,0,0
15088,0,1,0
15089,9,5,1
15090,0,7,2
15091,6,6,1
15092,7,5,0
15093,0,2,7
15094,11,0,0
15097,7,4,2
15098,4,9,16
15099,14,11,19
15100,12,2,14
15101,0,1,8
15102,3,1,0
15103,0,1,0
15105,0,2,1
15106,1,0,5
15107,1,3,4
15108,6,6,8
15109,7,3,5
15110,5,12,4
15111,12,16,1
15112,2,0,0
15113,8,9,6
15114,6,9,11
15115,1,1,0
15116,13,6,8
15119,5,2,0
15120,4,2,3
15121,1,5,11
15122,1,6,7
15123,2,2,5
15124,3,6,11
15125,3,2,5
15126,1,7,1
15127,3,2,0
15134,4,3,8
15135,10,3,15
15136,4,2,7
15137,6,0,9
15138,5,4,4
15139,6,6,5
15140,1,0,3
15141,5,0,6
15142,0,2,9
15143,13,6,6
15144,4,0,0
15145,5,3,0
15146,9,3,0
15150,13,7,20
15151,6,6,23
15152,28,10,0
15153,18,4,0
15154,1,1,0
15155,2,10,5
15156,6,1,1
15157,4,1,1
15158,11,2,3
15159,3,2,4
15160,11,3,3
15161,5,3,1
15162,1,7,13
15163,10,7,9
15164,7,9,11
15165,6,5,7
15166,6,6,1
15167,5,2,0
15168,2,1,1
15169,15,9,8
15170,0,0,2
15171,0,2,1
15172,11,7,4
15173,2,0,0
15174,4,10,6
15175,12,22,7
15176,8,10,4
15177,9,5,4
15178,36,4,0
15179,12,12,5
15180,3,5,0
15181,2,5,9
15182,17,6,14
15186,9,4,3
15187,3,0,0
15188,6,1,0
15189,6,1,8
15190,1,0,3
15191,3,1,5
15198,2,2,8
15199,4,11,3
15203,2,0,1
15204,0,3,8
15205,2,4,5
15206,2,1,0
15207,0,0,0
15208,2,3,7
15209,3,9,7
15210,7,2,0
15211,3,1,0
15214,3,5,9
15215,1,2,1
15216,2,0,0
15217,1,3,6
15218,7,3,1
15219,6,4,3
15220,2,6,5
15221,9,11,1
15222,14,10,8
15223,11,15,4
15224,12,6,4
15228,1,0,1
15229,6,1,0
15230,2,3,0
15231,4,0,3
15232,7,4,6
15233,3,5,0
15234,3,0,0
15235,3,0,0
15240,14,2,0
15241,1,0,0
15242,4,4,7
15243,0,4,2
15246,7,1,3
15247,10,4,5
15248,1,3,13
15249,4,3,2
15250,3,7,8
15251,12,10,3
15252,3,6,2
15253,3,9,15
15254,3,8,0
15255,4,0,0
15256,3,4,0
15257,3,3,2
15258,3,6,0
15260,2,2,3
15261,7,1,0
15262,0,0,0
15263,12,3,0
15264,6,8,3
15265,0,1,0
15266,6,9,9
15270,2,0,3
15271,7,6,10
15272,1,3,6
15274,2,2,1
15275,4,5,3
15276,4,6,3
15277,11,7,5
15278,16,8,1
15279,19,7,6
15280,19,9,6
15281,5,3,4
15282,11,1,0
15283,8,4,0
15284,10,3,0
15285,6,1,0
15286,4,0,1
15287,2,2,1
15288,11,2,1
15289,5,8,5
15290,12,4,4
15291,4,1,0
15295,5,2,4
15296,11,9,6
15297,7,6,12
15298,3,0,0
15299,2,8,11
15300,4,9,5
15301,3,3,1
15304,2,6,5
15305,1,3,2
15306,3,4,8
15307,3,0,7
15308,4,1,0
15309,11,1,1
15310,7,0,6
15311,4,0,1
15312,12,0,0
15313,9,8,12
15314,7,3,8
15315,2,9,4
15316,4,0,0
15317,4,7,8
15318,5,2,2
15319,2,0,0
15321,5,0,6
15322,2,4,4
15323,8,1,2
15324,12,4,3
15328,5,5,10
15329,9,11,4
15331,14,5,1
15332,7,2,8
15333,4,0,0
15334,3,2,17
15335,4,6,11
15336,0,0,0
15337,1,3,14
15338,7,4,9
15339,6,1,0
15340,2,2,24
15341,8,7,18
15342,2,0,0
15343,7,8,2
15344,4,7,7
15345,0,0,0
15351,2,2,4
15352,1,3,0
15353,1,0,0
15354,4,3,4
15355,2,1,0
15356,7,2,2
15357,3,2,3
15358,0,1,19
15359,13,1,0
15360,6,8,14
15361,1,0,0
15366,7,7,5
15367,9,3,5
15372,13,7,5
15373,4,0,0
15374,4,6,11
15375,9,6,4
15377,6,4,8
15378,8,5,7
15379,2,0,0
15380,9,12,5
15381,10,17,2
15382,7,3,1
15383,15,7,6
15384,6,4,4
15385,0,0,0
15386,7,7,3
15387,5,6,6
15388,2,0,0
15389,16,4,0
15390,4,0,0
15391,7,7,4
15392,5,4,1
15394,4,2,0
15395,0,0,0
15396,4,5,4
15397,8,0,0
15398,4,2,0
15399,1,0,1
15400,5,0,0
15401,1,7,0
15402,5,0,0
15403,5,2,0
15405,1,2,3
15406,2,0,0
15407,1,0,0
15408,3,1,0
15409,6,2,1
15410,3,2,1
15411,4,4,7
15412,5,1,0
15413,13,2,0
15414,5,6,13
15415,7,5,10
15416,6,5,0
15417,3,0,0
15419,16,7,3
15420,6,2,5
15421,3,8,5
15422,14,4,3
15423,10,14,1
15424,7,5,16
15425,6,1,9
15426,9,3,7
15427,6,4,10
15428,7,11,6
15431,14,15,6
15432,12,6,4
15433,1,0,0
15434,4,4,13
15435,7,4,7
15436,3,1,10
15437,3,3,5
15438,1,3,5
15439,3,6,0
15440,12,1,7
15441,10,8,1
15442,2,6,3
15443,3,0,10
15444,12,6,2
15445,2,4,7
15449,6,7,8
15450,9,9,6
15451,2,0,0
15452,4,3,20
15453,10,8,23
15454,11,4,4
15455,5,0,14
15456,17,0,0
15457,18,11,0
15458,10,4,4
15459,5,11,7
15461,14,2,5
15462,6,2,7
15464,3,2,3
15465,4,1,8
15470,7,2,5
15471,4,4,5
15472,1,1,2
15479,14,5,5
15480,5,6,9
15481,0,1,0
15482,6,4,11
15483,9,5,9
15484,5,2,0
15485,1,2,0
15486,1,2,2
15487,3,2,0
15488,3,3,2
15490,0,0,0
15491,3,0,3
15492,2,3,0
15493,2,2,0
15494,7,8,5
15495,5,1,9
15496,1,0,0
15497,5,5,6
15498,5,0,11
15499,1,1,0
15500,1,2,6
15501,0,0,4
15502,3,0,0
15503,5,6,9
15504,10,14,4
15505,3,3,1
15509,4,2,6
15510,8,3,2
15511,2,0,0
15512,5,3,5
15513,6,6,0
15515,2,8,3
15516,1,16,12
15517,4,6,8
15518,9,1,9
15519,14,8,8
15520,5,5,0
15521,9,2,3
15522,2,0,0
15523,4,0,0
15524,10,4,10
15525,8,8,11
15526,1,0,0
15527,11,7,7
15528,9,9,10
15529,0,5,0
15530,9,7,3
15531,11,7,0
15533,10,3,0
15534,9,4,2
15535,3,0,0
15539,3,4,12
15540,5,6,2
15541,2,0,0
15542,6,3,7
15543,15,8,4
15544,9,4,0
15545,6,2,3
15546,2,3,0
15547,7,4,5
15548,3,3,3
15549,3,1,1
15550,0,3,0
15551,8,6,16
15552,1,11,18
15553,5,0,0
15554,15,0,11
15555,15,8,6
15556,5,1,0
15560,7,7,4
15561,1,8,2
15562,1,0,0
15563,9,7,4
15564,17,6,1
15565,0,0,0
15566,2,3,23
15567,9,5,5
15568,8,6,4
15569,1,4,7
15570,2,4,0
15571,1,0,0
15572,2,6,3
15573,7,3,1
15574,5,5,3
15575,1,4,1
15576,5,7,2
15577,2,9,1
15584,5,2,7
15585,7,5,3
15586,2,3,0
15587,5,6,0
15588,6,11,0
15589,1,2,0
15590,2,6,9
15591,10,5,2
15592,5,0,0
15593,5,1,5
15594,4,4,5
15595,5,3,1
15596,0,0,4
15597,0,0,0
15598,0,0,0
15599,3,5,14
15600,3,5,0
15601,3,5,1
15602,9,3,18
15603,6,12,6
15604,0,0,0
15605,4,11,10
15606,8,4,7
15607,11,6,0
15608,3,0,18
15609,9,7,4
15610,7,8,3
15614,2,1,5
15615,3,3,4
15616,0,1,0
15617,5,5,8
15618,8,2,10
15619,2,5,8
15623,1,5,0
15624,3,0,0
15625,2,2,0
15629,7,4,2
15630,9,3,2
15631,4,4,1
15632,5,1,7
15633,1,6,1
15634,2,2,0
15638,8,4,10
15639,6,10,6
15640,13,3,0
15641,3,2,6
15642,7,1,1
15643,5,8,15
15644,9,0,0
15647,2,3,15
15648,0,0,0
15651,6,10,10
15652,8,11,1
15653,1,2,0
15654,14,2,0
15655,13,8,16
15656,9,5,2
15657,13,1,4
15658,3,2,1
15659,3,2,0
15660,16,7,14
15663,5,5,6
15664,9,9,5
15665,16,13,13
15667,3,0,0
15668,3,1,2
15669,8,4,2
15670,0,1,0
15671,2,1,6
15673,1,5,6
15674,4,3,9
15675,3,5,14
15676,7,1,9
15677,2,4,2
15678,3,2,0
15679,9,2,0
15680,4,4,0
15681,3,4,3
15682,0,0,0
15683,2,3,6
15684,0,1,0
15685,3,6,4
15686,2,0,3
15687,0,3,7
15688,3,4,5
15689,11,2,4
15690,2,6,1
15691,6,2,7
15692,5,8,7
15693,8,11,1
15694,3,4,7
15695,3,4,13
15696,0,2,1
15697,2,2,5
15698,8,6,0
15699,3,8,0
15700,1,1,4
15701,5,0,0
15702,8,2,6
15703,5,4,8
15704,2,3,9
15705,6,4,0
15706,12,5,0
15707,5,2,3
15708,0,0,0
15709,1,6,5
15712,2,6,6
15713,4,1,5
15715,0,0,8
15716,1,2,11
15717,2,5,6
15718,7,0,1
15719,2,5,10
15720,7,6,9
15721,0,0,2
15722,2,3,7
15723,1,3,4
15724,1,1,10
15726,1,2,11
15727,3,1,10
15728,5,1,15
15729,4,8,2
15730,0,0,5
15732,2,4,5
15734,2,6,4
15735,5,1,3
15736,5,3,5
15737,2,4,3
15738,1,7,12
15739,5,10,10
15740,3,12,9
15741,11,2,9
15742,1,3,5
15743,5,4,8
15744,3,0,10
15745,1,5,5
15747,0,5,18
15748,4,7,3
15749,1,1,6
15750,7,5,11
15751,3,9,5
15752,9,8,6
15753,7,8,12
15759,7,0,9
15760,4,3,3
15762,1,2,7
15763,7,7,8
15764,8,4,8
15765,9,8,10
15766,0,6,9
15767,3,0,6
15769,2,5,15
15770,3,3,8
15771,5,1,9
15772,1,2,2
15773,0,3,2
15774,4,1,7
15775,0,3,7
15776,3,5,13
15777,7,3,3
15779,9,6,6
15780,9,4,0
15781,6,7,2
15782,5,10,4
15783,5,2,9
15784,8,6,7
15785,8,7,7
15786,15,6,1
15787,8,6,1
15788,5,1,1
15789,4,2,11
15790,6,2,17
15791,27,10,0
15792,5,7,2
15793,18,0,0
15794,4,8,2
15795,5,3,7
15796,3,12,14
15797,9,8,6
15798,0,2,5
15799,1,6,11
15800,2,0,0
15802,3,4,11
15803,5,8,13
15804,3,3,13
15805,3,1,11
15806,1,1,2
15807,1,5,4
15808,5,2,5
15810,3,9,8
15811,8,3,11
15812,7,2,6
15813,3,1,1
15814,0,2,5
15815,15,9,13
15816,2,1,8
15817,5,6,3
15818,10,1,0
15819,1,2,6
15820,3,3,3
15822,3,3,6
15823,14,6,0
15824,3,2,6
15825,4,6,12
15826,3,7,11
15827,2,2,9
15828,7,3,3
15829,3,10,8
15830,5,1,2
15831,15,1,0
15832,4,7,4
15833,1,6,2
15834,30,3,0
15835,1,1,8
15836,4,20,0
15837,5,3,0
15841,5,3,9
15842,4,9,0
15843,2,6,11
15844,2,1,8
15845,2,4,3
15846,3,3,4
15847,0,1,9
15848,3,0,7
15849,2,1,5
15850,10,13,4
15852,4,2,6
15853,7,8,3
15854,1,2,6
15855,13,4,15
15856,2,1,7
15857,3,2,2
15858,0,5,20
15859,5,3,14
15860,9,6,9
15861,7,9,14
15862,5,0,8
15863,4,3,23
15864,3,2,12
15865,10,8,5
15866,3,9,7
15868,11,16,5
15869,9,1,5
15870,12,12,14
15871,1,5,8
15872,1,6,3
15873,2,2,6
15874,8,1,0
15875,2,3,0
15876,3,4,4
15877,0,1,0
15878,5,4,2
15879,1,5,2
15880,10,1,1
15881,10,4,9
15882,10,3,7
15883,3,2,10
15884,5,3,2
15885,4,2,13
15886,0,4,0
15887,13,11,4
15890,3,8,0
15891,4,5,10
15892,8,4,1
15893,7,5,6
15894,5,2,7
15895,8,3,1
15896,12,5,10
15897,5,6,2
15898,1,7,1
15900,5,0,5
15901,10,5,1
15902,5,0,5
15903,8,2,12
15904,0,0,8
15905,7,3,1
15906,18,4,2
15907,19,10,4
15908,2,9,7
15909,8,14,4
15910,3,2,4
15912,1,0,0
15913,3,2,2
